"Date","Price","Open","High","Low","Vol.","Change %"
"06/09/2014","281.31","281.00","281.63","280.88","","0.13%"
"06/06/2014","280.95","279.64","281.00","279.64","","0.58%"
"06/05/2014","279.34","278.05","279.77","277.95","","0.44%"
"06/04/2014","278.11","277.94","278.11","277.25","","0.05%"
"06/03/2014","277.97","277.85","278.24","277.50","","-0.01%"
"06/02/2014","278.01","277.49","278.08","277.25","","0.15%"
"05/30/2014","277.59","277.57","277.78","277.06","","-0.01%"
"05/29/2014","277.63","276.63","277.63","276.52","","0.38%"
"05/28/2014","276.59","276.81","277.12","276.24","","-0.03%"
"05/27/2014","276.66","276.26","276.90","276.06","","0.14%"
"05/26/2014","276.27","275.47","276.31","275.46","","0.28%"
"05/23/2014","275.51","274.63","275.53","274.58","","0.32%"
"05/22/2014","274.63","273.64","274.88","273.61","","0.43%"
"05/21/2014","273.46","272.20","273.68","271.95","","0.47%"
"05/20/2014","272.19","273.34","273.49","271.90","","-0.46%"
"05/19/2014","273.46","273.05","273.50","272.36","","0.15%"
"05/16/2014","273.05","272.82","273.08","271.98","","0.08%"
"05/15/2014","272.83","274.81","274.88","272.14","","-0.69%"
"05/14/2014","274.73","274.90","275.39","274.59","","-0.06%"
"05/13/2014","274.89","274.22","275.31","274.21","","0.25%"
"05/12/2014","274.21","272.40","274.25","272.16","","0.69%"
"05/09/2014","272.34","272.80","272.95","271.51","","-0.19%"
"05/08/2014","272.86","272.28","273.95","272.26","","0.20%"
"05/07/2014","272.32","272.28","272.32","270.69","","0.00%"
"05/06/2014","272.32","273.08","273.66","272.32","","-0.28%"
"05/05/2014","273.09","273.11","273.18","271.42","","0.02%"
"05/02/2014","273.04","273.04","273.76","272.59","","0.00%"
"05/01/2014","273.03","272.65","273.39","272.61","","0.16%"
"04/30/2014","272.59","271.87","272.77","271.46","","0.25%"
"04/29/2014","271.92","270.35","272.08","270.33","","0.58%"
"04/28/2014","270.35","270.12","271.14","269.04","","0.07%"
"04/25/2014","270.16","272.05","272.19","269.75","","-0.65%"
"04/24/2014","271.94","271.67","272.29","270.88","","0.11%"
"04/23/2014","271.65","272.22","272.50","271.59","","-0.18%"
"04/22/2014","272.15","270.78","272.55","270.66","","0.48%"
"04/21/2014","270.84","270.45","270.84","270.24","","0.16%"
"04/17/2014","270.40","269.54","270.60","269.53","","0.35%"
"04/16/2014","269.47","266.67","269.52","266.62","","1.02%"
"04/15/2014","266.75","266.76","267.43","264.76","","-0.01%"
"04/14/2014","266.78","265.97","267.18","264.87","","0.25%"
"04/11/2014","266.11","268.85","268.87","265.99","","-1.02%"
"04/10/2014","268.84","271.61","272.36","268.73","","-0.93%"
"04/09/2014","271.35","269.67","271.66","269.38","","0.65%"
"04/08/2014","269.61","268.86","269.90","268.17","","0.29%"
"04/07/2014","268.82","271.30","271.33","268.55","","-0.88%"
"04/04/2014","271.21","272.44","273.71","271.16","","-0.44%"
"04/03/2014","272.41","272.85","273.09","271.91","","-0.17%"
"04/02/2014","272.88","272.20","272.99","272.18","","0.25%"
"04/01/2014","272.20","270.47","272.20","270.36","","0.59%"
"03/31/2014","270.61","268.67","270.87","268.67","","0.76%"
"03/28/2014","268.58","267.08","269.35","267.01","","0.58%"
"03/27/2014","267.04","266.72","267.55","266.24","","0.02%"
"03/26/2014","266.99","267.41","269.01","266.99","","0.04%"
"03/25/2014","266.88","265.44","267.51","265.40","","0.57%"
"03/24/2014","265.36","266.39","267.16","264.69","","-0.28%"
"03/21/2014","266.11","266.17","267.59","266.01","","0.00%"
"03/20/2014","266.10","266.05","266.23","264.06","","-0.32%"
"03/19/2014","266.95","268.20","268.31","265.36","","-0.41%"
"03/18/2014","268.05","266.49","268.18","266.00","","0.73%"
"03/17/2014","266.11","263.98","266.49","263.83","","0.75%"
"03/14/2014","264.13","264.99","265.00","263.75","","-0.65%"
"03/13/2014","265.86","267.99","268.79","265.30","","-0.75%"
"03/12/2014","267.87","268.72","268.72","266.42","","-0.49%"
"03/11/2014","269.19","269.93","270.68","268.90","","-0.22%"
"03/10/2014","269.78","270.63","270.66","268.76","","-0.37%"
"03/07/2014","270.78","271.91","272.03","270.35","","-0.27%"
"03/06/2014","271.52","270.16","272.12","270.16","","0.50%"
"03/05/2014","270.16","270.28","270.50","269.85","","0.12%"
"03/04/2014","269.83","266.27","270.01","266.19","","1.26%"
"03/03/2014","266.47","269.17","269.38","265.54","","-1.23%"
"02/28/2014","269.79","268.83","270.46","268.60","","0.41%"
"02/27/2014","268.68","267.86","268.86","267.20","","0.25%"
"02/26/2014","268.00","268.51","268.68","267.66","","-0.25%"
"02/25/2014","268.67","268.87","269.44","268.12","","0.03%"
"02/24/2014","268.59","267.46","269.54","266.98","","0.44%"
"02/21/2014","267.42","267.04","268.14","267.02","","0.31%"
"02/20/2014","266.59","266.33","266.84","265.10","","-0.06%"
"02/19/2014","266.76","267.49","268.09","266.43","","-0.30%"
"02/18/2014","267.55","266.90","267.84","266.77","","0.32%"
"02/17/2014","266.69","266.11","266.86","266.09","","0.27%"
"02/14/2014","265.96","265.02","266.29","264.65","","0.49%"
"02/13/2014","264.65","264.16","264.79","262.61","","0.20%"
"02/12/2014","264.13","263.56","264.82","263.50","","0.27%"
"02/11/2014","263.41","260.60","263.55","260.60","","1.07%"
"02/10/2014","260.62","260.13","260.62","259.98","","0.27%"
"02/07/2014","259.92","257.30","260.05","257.23","","1.16%"
"02/06/2014","256.94","253.87","256.94","253.82","","1.29%"
"02/05/2014","253.66","253.90","254.11","252.50","","0.14%"
"02/04/2014","253.31","253.00","253.67","251.86","","-0.26%"
"02/03/2014","253.97","257.89","257.90","253.78","","-1.59%"
"01/31/2014","258.08","259.51","259.52","256.55","","-0.49%"
"01/30/2014","259.34","258.29","259.60","257.42","","0.17%"
"01/29/2014","258.90","260.29","261.56","258.53","","-0.37%"
"01/28/2014","259.86","258.83","260.09","258.75","","0.38%"
"01/27/2014","258.87","260.68","260.74","258.27","","-0.96%"
"01/24/2014","261.38","266.11","266.15","261.38","","-1.88%"
"01/23/2014","266.38","268.11","268.17","265.91","","-0.74%"
"01/22/2014","268.37","267.89","268.45","267.89","","0.19%"
"01/21/2014","267.87","267.52","268.60","267.14","","0.13%"
"01/20/2014","267.53","267.26","267.59","267.19","","-0.03%"
"01/17/2014","267.62","268.06","268.39","267.26","","-0.13%"
"01/16/2014","267.98","268.35","268.42","267.55","","-0.07%"
"01/15/2014","268.18","266.98","268.34","266.72","","0.48%"
"01/14/2014","266.90","265.63","266.90","264.62","","0.29%"
"01/13/2014","266.13","267.42","267.94","266.05","","-0.42%"
"01/10/2014","267.26","265.87","267.38","265.71","","0.54%"
"01/09/2014","265.82","266.28","266.62","265.20","","-0.32%"
"01/08/2014","266.66","266.29","266.88","266.10","","0.17%"
"01/07/2014","266.20","265.30","266.47","264.96","","0.32%"
"01/06/2014","265.34","265.96","266.14","265.16","","-0.35%"
"01/03/2014","266.26","266.43","266.86","266.00","","-0.07%"
"01/02/2014","266.44","268.94","268.99","266.16","","-0.96%"
"12/31/2013","269.03","268.26","269.04","268.25","","0.27%"
"12/30/2013","268.30","267.77","268.46","267.75","","0.16%"
"12/27/2013","267.87","266.63","268.17","266.56","","0.48%"
"12/26/2013","266.60","265.81","266.66","265.81","","0.34%"
"12/25/2013","265.70","265.69","265.76","265.56","","0.00%"
"12/24/2013","265.70","265.28","265.77","265.15","","0.16%"
"12/23/2013","265.28","263.77","265.40","263.76","","0.63%"
"12/20/2013","263.62","262.40","264.04","262.28","","0.42%"
"12/19/2013","262.51","261.77","262.70","261.50","","0.24%"
"12/18/2013","261.87","259.19","261.87","258.72","","1.19%"
"12/17/2013","258.78","259.81","259.93","258.66","","-0.28%"
"12/16/2013","259.51","257.97","260.05","257.73","","0.57%"
"12/13/2013","258.04","258.06","258.61","257.77","","-0.07%"
"12/12/2013","258.22","259.99","259.99","257.93","","-0.77%"
"12/11/2013","260.22","262.47","262.51","260.11","","-0.88%"
"12/10/2013","262.53","263.18","263.36","262.53","","-0.19%"
"12/09/2013","263.04","262.37","263.35","262.32","","0.40%"
"12/06/2013","261.99","259.95","262.12","259.53","","0.81%"
"12/05/2013","259.88","260.87","260.90","259.88","","-0.30%"
"12/04/2013","260.66","261.87","261.87","259.93","","-0.56%"
"12/03/2013","262.12","263.57","263.66","261.69","","-0.55%"
"12/02/2013","263.58","264.63","264.89","263.35","","-0.45%"
"11/29/2013","264.77","264.58","265.47","264.51","","0.04%"
"11/28/2013","264.66","264.17","264.79","264.17","","0.27%"
"11/27/2013","263.95","263.50","264.20","263.40","","0.18%"
"11/26/2013","263.47","263.93","264.18","263.27","","-0.15%"
"11/25/2013","263.87","264.17","264.43","263.87","","0.05%"
"11/22/2013","263.73","262.93","263.90","262.75","","0.42%"
"11/21/2013","262.63","262.00","262.79","261.20","","0.10%"
"11/20/2013","262.37","263.37","263.72","261.68","","-0.33%"
"11/19/2013","263.25","264.10","264.31","263.05","","-0.36%"
"11/18/2013","264.19","263.52","265.17","263.51","","0.30%"
"11/15/2013","263.39","262.08","263.54","262.05","","0.62%"
"11/14/2013","261.76","260.57","261.96","260.48","","0.76%"
"11/13/2013","259.78","259.55","260.11","257.95","","0.04%"
"11/12/2013","259.68","260.19","260.34","259.24","","-0.13%"
"11/11/2013","260.03","259.78","260.21","259.56","","0.22%"
"11/08/2013","259.46","258.90","259.62","257.49","","0.26%"
"11/07/2013","258.78","261.63","261.63","258.78","","-1.13%"
"11/06/2013","261.73","260.54","262.22","260.44","","0.47%"
"11/05/2013","260.51","261.67","261.67","259.64","","-0.35%"
"11/04/2013","261.42","260.69","261.56","260.39","","0.31%"
"11/01/2013","260.60","261.37","261.40","259.90","","-0.36%"
"10/31/2013","261.55","262.75","262.81","261.25","","-0.58%"
"10/30/2013","263.07","263.18","264.17","262.01","","-0.06%"
"10/29/2013","263.24","262.31","263.24","262.21","","0.24%"
"10/28/2013","262.60","262.38","262.98","262.15","","0.21%"
"10/25/2013","262.05","262.30","262.32","261.42","","-0.06%"
"10/24/2013","262.20","261.32","262.42","261.11","","0.32%"
"10/23/2013","261.36","263.12","263.41","260.83","","-0.63%"
"10/22/2013","263.01","261.29","263.54","261.11","","0.64%"
"10/21/2013","261.35","261.06","261.48","261.00","","0.10%"
"10/18/2013","261.08","259.23","261.08","259.17","","0.73%"
"10/17/2013","259.20","256.94","259.27","256.88","","0.96%"
"10/16/2013","256.74","255.17","256.94","254.73","","0.69%"
"10/15/2013","254.99","255.30","256.13","254.99","","-0.18%"
"10/14/2013","255.46","254.74","255.46","253.91","","0.29%"
