"Date","Price","Open","High","Low","Vol.","Change %"
"04/30/2015","1778.40","1793.55","1793.55","1775.88","","-0.97%"
"04/29/2015","1795.87","1802.77","1804.20","1791.48","","-0.42%"
"04/28/2015","1803.39","1801.46","1803.85","1790.53","","0.10%"
"04/27/2015","1801.57","1800.03","1809.33","1796.09","","0.10%"
"04/24/2015","1799.86","1792.80","1801.73","1791.87","","0.42%"
"04/23/2015","1792.31","1786.48","1796.94","1782.42","","0.31%"
"04/22/2015","1786.77","1781.59","1787.81","1776.63","","0.27%"
"04/21/2015","1781.95","1778.69","1787.32","1778.69","","0.16%"
"04/20/2015","1779.12","1770.26","1780.83","1767.59","","0.57%"
"04/17/2015","1769.01","1789.12","1790.85","1765.03","","-0.98%"
"04/16/2015","1786.58","1787.89","1794.29","1783.63","","0.16%"
"04/15/2015","1783.79","1777.69","1791.54","1775.40","","0.22%"
"04/14/2015","1779.85","1772.76","1779.85","1770.56","","0.44%"
"04/13/2015","1772.08","1778.83","1780.93","1772.08","","-0.42%"
"04/10/2015","1779.47","1771.17","1779.47","1769.13","","0.43%"
"04/09/2015","1771.86","1765.72","1771.90","1762.63","","0.31%"
"04/08/2015","1766.44","1762.39","1773.44","1760.60","","0.12%"
"04/07/2015","1764.24","1759.71","1771.90","1759.71","","-0.01%"
"04/06/2015","1764.49","1755.99","1765.77","1752.00","","0.81%"
"04/03/2015","1750.26","1749.01","1750.75","1748.74","","0.05%"
"04/02/2015","1749.34","1738.57","1752.14","1738.46","","0.64%"
"04/01/2015","1738.15","1740.31","1743.73","1730.61","","-0.15%"
"03/31/2015","1740.81","1757.42","1760.00","1740.17","","-0.94%"
"03/30/2015","1757.31","1744.39","1758.70","1741.48","","0.72%"
"03/27/2015","1744.82","1743.56","1746.96","1739.08","","0.00%"
"03/26/2015","1744.90","1755.05","1755.69","1735.86","","-0.66%"
"03/25/2015","1756.48","1772.60","1777.57","1755.29","","-0.90%"
"03/24/2015","1772.41","1779.73","1783.37","1772.41","","-0.31%"
"03/23/2015","1778.00","1776.48","1783.18","1772.31","","0.19%"
"03/20/2015","1774.57","1753.23","1780.63","1752.23","","1.33%"
"03/19/2015","1751.31","1763.81","1769.03","1748.44","","-0.16%"
"03/18/2015","1754.10","1736.18","1772.05","1733.87","","1.01%"
"03/17/2015","1736.63","1739.95","1743.51","1729.99","","-0.20%"
"03/16/2015","1740.09","1718.81","1740.35","1717.93","","1.18%"
"03/13/2015","1719.82","1728.44","1730.13","1711.64","","-0.51%"
"03/12/2015","1728.62","1710.48","1729.27","1710.16","","1.04%"
"03/11/2015","1710.79","1711.56","1715.61","1708.72","","-0.10%"
"03/10/2015","1712.55","1741.78","1742.08","1711.97","","-1.68%"
"03/09/2015","1741.84","1741.83","1744.45","1737.58","","-0.01%"
"03/06/2015","1741.99","1763.90","1766.06","1739.92","","-1.23%"
"03/05/2015","1763.74","1761.13","1766.59","1759.56","","0.16%"
"03/04/2015","1760.91","1767.93","1768.11","1752.55","","-0.43%"
"03/03/2015","1768.57","1776.42","1778.75","1764.55","","-0.45%"
"03/02/2015","1776.65","1771.04","1776.65","1770.13","","0.21%"
"02/27/2015","1772.86","1773.29","1777.16","1771.37","","-0.06%"
"02/26/2015","1773.99","1777.44","1780.31","1769.79","","-0.16%"
"02/25/2015","1776.86","1775.72","1779.75","1773.31","","0.11%"
"02/24/2015","1774.92","1770.00","1777.17","1765.87","","0.26%"
"02/23/2015","1770.35","1768.36","1770.35","1764.76","","0.13%"
"02/20/2015","1768.09","1759.95","1768.70","1752.02","","0.41%"
"02/19/2015","1760.80","1760.59","1763.69","1755.18","","0.10%"
"02/18/2015","1759.04","1755.10","1761.30","1753.88","","0.24%"
"02/17/2015","1754.80","1751.20","1755.66","1747.26","","0.11%"
"02/16/2015","1752.91","1752.25","1754.66","1751.59","","0.04%"
"02/13/2015","1752.18","1741.82","1752.18","1741.82","","0.63%"
"02/12/2015","1741.22","1722.04","1742.71","1721.42","","1.14%"
"02/11/2015","1721.58","1724.92","1725.28","1715.56","","-0.25%"
"02/10/2015","1725.83","1713.52","1726.30","1711.54","","0.68%"
"02/09/2015","1714.23","1718.97","1720.76","1711.61","","-0.37%"
"02/06/2015","1720.55","1729.10","1730.49","1716.73","","-0.40%"
"02/05/2015","1727.49","1713.16","1729.66","1710.65","","0.72%"
"02/04/2015","1715.13","1716.81","1722.21","1711.60","","-0.01%"
"02/03/2015","1715.22","1693.18","1717.74","1690.86","","1.23%"
"02/02/2015","1694.35","1678.78","1694.35","1671.69","","1.00%"
"01/30/2015","1677.54","1692.68","1695.33","1677.39","","-0.96%"
"01/29/2015","1693.81","1686.81","1693.81","1676.22","","0.27%"
"01/28/2015","1689.20","1704.38","1710.10","1686.62","","-0.96%"
"01/27/2015","1705.60","1711.93","1717.91","1698.44","","-0.41%"
"01/26/2015","1712.55","1704.86","1713.42","1701.68","","0.28%"
"01/23/2015","1707.74","1707.14","1714.74","1705.63","","-0.16%"
"01/22/2015","1710.47","1694.54","1710.47","1690.67","","0.95%"
"01/21/2015","1694.34","1684.34","1696.77","1681.20","","0.54%"
"01/20/2015","1685.27","1680.45","1690.23","1676.20","","0.20%"
"01/19/2015","1681.90","1676.72","1683.63","1676.68","","0.40%"
"01/16/2015","1675.15","1663.69","1677.22","1658.38","","0.76%"
"01/15/2015","1662.44","1665.05","1679.50","1654.91","","-0.18%"
"01/14/2015","1665.38","1678.58","1678.81","1653.36","","-0.76%"
"01/13/2015","1678.19","1677.16","1695.22","1671.08","","0.09%"
"01/12/2015","1676.71","1685.40","1687.23","1670.80","","-0.42%"
"01/09/2015","1683.80","1694.09","1696.81","1679.40","","-0.61%"
"01/08/2015","1694.17","1664.04","1695.10","1663.99","","1.92%"
"01/07/2015","1662.22","1652.74","1665.45","1651.27","","0.47%"
"01/06/2015","1654.38","1671.26","1672.77","1649.83","","-1.01%"
"01/05/2015","1671.25","1700.49","1702.53","1669.72","","-1.96%"
"01/02/2015","1704.71","1709.49","1712.21","1697.34","","-0.29%"
"01/01/2015","1709.68","1709.22","1709.68","1709.21","","0.00%"
"12/31/2014","1709.67","1720.63","1722.95","1708.96","","-0.66%"
"12/30/2014","1721.01","1730.61","1730.85","1720.39","","-0.62%"
"12/29/2014","1731.71","1729.60","1733.31","1727.43","","0.13%"
"12/26/2014","1729.42","1726.23","1731.45","1726.02","","0.21%"
"12/25/2014","1725.79","1726.12","1727.69","1725.79","","-0.03%"
"12/24/2014","1726.23","1723.83","1729.17","1723.73","","0.12%"
"12/23/2014","1724.10","1721.86","1725.87","1720.77","","0.05%"
"12/22/2014","1723.26","1715.81","1723.26","1715.77","","0.36%"
"12/19/2014","1717.00","1706.96","1719.50","1706.96","","0.63%"
"12/18/2014","1706.33","1668.75","1707.12","1668.75","","2.02%"
"12/17/2014","1672.48","1656.60","1674.19","1648.68","","1.02%"
"12/16/2014","1655.52","1655.78","1676.07","1647.48","","0.06%"
"12/15/2014","1654.56","1675.64","1678.99","1653.18","","-1.22%"
"12/12/2014","1675.04","1700.64","1702.04","1674.47","","-1.41%"
"12/11/2014","1699.05","1700.50","1710.77","1693.99","","0.04%"
"12/10/2014","1698.43","1719.64","1720.27","1698.43","","-1.37%"
"12/09/2014","1721.97","1727.42","1727.56","1708.98","","-0.26%"
"12/08/2014","1726.47","1737.38","1739.08","1725.20","","-0.69%"
"12/05/2014","1738.52","1734.66","1741.10","1733.80","","0.11%"
"12/04/2014","1736.63","1738.63","1742.19","1731.58","","-0.18%"
"12/03/2014","1739.73","1734.99","1739.95","1733.80","","0.22%"
"12/02/2014","1735.99","1730.38","1736.12","1729.52","","0.35%"
"12/01/2014","1729.89","1737.97","1739.21","1727.01","","-0.55%"
"11/28/2014","1739.50","1743.83","1744.50","1737.11","","-0.30%"
"11/27/2014","1744.71","1747.26","1747.62","1743.86","","-0.19%"
"11/26/2014","1748.00","1742.34","1748.00","1742.14","","0.30%"
"11/25/2014","1742.82","1740.15","1746.19","1739.02","","0.16%"
"11/24/2014","1740.09","1735.73","1741.59","1735.73","","0.16%"
"11/21/2014","1737.24","1725.27","1741.45","1724.67","","0.68%"
"11/20/2014","1725.47","1724.23","1725.99","1717.45","","0.04%"
"11/19/2014","1724.73","1727.64","1728.28","1719.25","","-0.20%"
"11/18/2014","1728.23","1714.47","1729.95","1714.19","","0.77%"
"11/17/2014","1714.97","1718.51","1718.54","1710.30","","-0.13%"
"11/14/2014","1717.20","1715.35","1719.27","1712.07","","0.06%"
"11/13/2014","1716.24","1712.59","1720.97","1711.77","","0.07%"
"11/12/2014","1715.03","1718.51","1720.28","1710.11","","-0.10%"
"11/11/2014","1716.83","1713.21","1719.67","1712.58","","0.13%"
"11/10/2014","1714.60","1709.47","1714.60","1708.24","","0.44%"
"11/07/2014","1707.01","1704.65","1710.45","1702.82","","-0.03%"
"11/06/2014","1707.53","1705.67","1707.53","1698.30","","0.06%"
"11/05/2014","1706.51","1697.86","1706.51","1694.82","","0.49%"
"11/04/2014","1698.22","1699.53","1706.31","1691.79","","-0.05%"
"11/03/2014","1699.09","1706.17","1706.67","1697.56","","-0.53%"
"10/31/2014","1708.09","1688.18","1708.29","1688.17","","1.12%"
"10/30/2014","1689.22","1680.48","1690.83","1674.43","","0.17%"
"10/29/2014","1686.35","1684.12","1692.64","1674.02","","0.11%"
"10/28/2014","1684.54","1666.07","1684.54","1665.67","","1.06%"
"10/27/2014","1666.82","1668.07","1674.06","1658.38","","-0.06%"
"10/24/2014","1667.88","1660.11","1668.22","1658.45","","0.48%"
"10/23/2014","1659.97","1646.27","1665.07","1640.16","","0.77%"
"10/22/2014","1647.21","1649.95","1658.67","1646.35","","-0.24%"
"10/21/2014","1651.14","1626.48","1651.16","1623.91","","1.54%"
"10/20/2014","1626.05","1612.25","1627.36","1612.16","","0.77%"
"10/17/2014","1613.56","1593.51","1619.13","1590.68","","1.32%"
"10/16/2014","1592.60","1597.72","1601.03","1571.81","","-0.16%"
"10/15/2014","1595.21","1609.26","1611.21","1574.36","","-0.96%"
"10/14/2014","1610.74","1615.52","1621.35","1604.07","","-0.18%"
"10/13/2014","1613.61","1627.80","1634.96","1613.61","","-0.80%"
"10/10/2014","1626.68","1650.78","1650.79","1626.52","","-1.59%"
"10/09/2014","1652.93","1676.62","1683.57","1650.77","","-1.23%"
"10/08/2014","1673.48","1662.55","1677.80","1650.23","","0.73%"
"10/07/2014","1661.36","1683.53","1683.69","1661.36","","-1.10%"
"10/06/2014","1679.82","1675.10","1688.05","1675.01","","0.27%"
"10/03/2014","1675.29","1668.90","1677.11","1664.96","","0.44%"
"10/02/2014","1667.98","1680.64","1681.21","1657.48","","-0.67%"
"10/01/2014","1679.18","1698.35","1698.38","1677.38","","-1.13%"
"09/30/2014","1698.41","1702.26","1705.79","1694.63","","-0.22%"
"09/29/2014","1702.18","1706.71","1707.82","1693.69","","-0.33%"
"09/26/2014","1707.87","1701.09","1709.11","1698.08","","0.28%"
"09/25/2014","1703.09","1723.32","1724.73","1702.38","","-1.19%"
"09/24/2014","1723.67","1715.51","1724.13","1710.35","","0.43%"
"09/23/2014","1716.23","1727.60","1728.98","1715.95","","-0.59%"
"09/22/2014","1726.47","1740.58","1740.92","1725.58","","-0.80%"
"09/19/2014","1740.32","1743.63","1748.02","1738.24","","-0.14%"
"09/18/2014","1742.74","1731.18","1742.95","1731.18","","0.43%"
"09/17/2014","1735.35","1734.44","1738.10","1728.19","","0.16%"
"09/16/2014","1732.55","1727.03","1736.44","1721.64","","0.33%"
"09/15/2014","1726.86","1729.86","1729.86","1724.34","","-0.15%"
"09/12/2014","1729.50","1736.00","1736.97","1727.14","","-0.43%"
"09/11/2014","1736.99","1737.05","1737.66","1729.38","","0.07%"
"09/10/2014","1735.79","1733.73","1736.69","1728.82","","0.15%"
"09/09/2014","1733.21","1741.25","1741.86","1731.02","","-0.63%"
"09/08/2014","1744.28","1749.52","1749.76","1738.11","","-0.36%"
"09/05/2014","1750.61","1746.30","1750.61","1740.96","","0.12%"
"09/04/2014","1748.59","1752.38","1757.30","1744.56","","-0.19%"
"09/03/2014","1751.97","1747.60","1757.31","1747.49","","0.27%"
"09/02/2014","1747.20","1748.28","1750.83","1743.25","","-0.06%"
"09/01/2014","1748.31","1746.98","1749.13","1746.73","","-0.02%"
"08/29/2014","1748.67","1744.20","1748.67","1741.46","","0.25%"
"08/28/2014","1744.35","1750.02","1750.94","1740.82","","-0.36%"
"08/27/2014","1750.68","1748.22","1751.55","1747.74","","0.09%"
"08/26/2014","1749.14","1744.37","1751.57","1743.99","","0.22%"
"08/25/2014","1745.24","1735.20","1747.16","1734.88","","0.54%"
"08/22/2014","1735.94","1741.94","1742.07","1732.60","","-0.34%"
"08/21/2014","1741.88","1734.58","1742.80","1733.49","","0.35%"
"08/20/2014","1735.79","1734.53","1735.79","1729.64","","0.05%"
"08/19/2014","1734.87","1728.14","1735.02","1727.91","","0.43%"
"08/18/2014","1727.38","1715.04","1727.59","1714.73","","0.77%"
"08/15/2014","1714.24","1715.14","1724.28","1707.54","","-0.09%"
"08/14/2014","1715.71","1709.04","1715.71","1707.54","","0.41%"
"08/13/2014","1708.74","1699.03","1709.45","1698.85","","0.55%"
"08/12/2014","1699.35","1701.73","1703.35","1696.65","","-0.13%"
"08/11/2014","1701.61","1691.03","1706.13","1690.84","","0.65%"
"08/08/2014","1690.57","1683.28","1690.57","1675.51","","0.35%"
"08/07/2014","1684.71","1694.48","1698.81","1682.47","","-0.50%"
"08/06/2014","1693.13","1698.11","1698.13","1687.08","","-0.30%"
"08/05/2014","1698.22","1710.69","1711.34","1695.37","","-0.70%"
"08/04/2014","1710.14","1704.58","1712.23","1700.75","","0.26%"
"08/01/2014","1705.73","1713.63","1713.63","1701.04","","-0.50%"
"07/31/2014","1714.33","1741.30","1741.92","1714.33","","-1.49%"
"07/30/2014","1740.19","1744.13","1746.99","1735.97","","-0.23%"
"07/29/2014","1744.20","1748.11","1753.18","1743.94","","-0.23%"
"07/28/2014","1748.23","1747.72","1749.74","1740.37","","0.00%"
"07/25/2014","1748.23","1756.73","1758.05","1745.09","","-0.46%"
"07/24/2014","1756.25","1754.14","1758.00","1752.01","","0.12%"
"07/23/2014","1754.10","1751.15","1755.33","1750.26","","0.19%"
"07/22/2014","1750.75","1740.76","1752.14","1740.66","","0.61%"
"07/21/2014","1740.10","1745.17","1746.03","1735.45","","-0.24%"
"07/18/2014","1744.29","1733.71","1745.93","1731.14","","0.53%"
"07/17/2014","1735.09","1752.09","1752.70","1734.47","","-0.94%"
"07/16/2014","1751.49","1741.33","1752.15","1740.77","","0.58%"
"07/15/2014","1741.43","1747.75","1750.35","1737.57","","-0.32%"
"07/14/2014","1747.03","1736.41","1749.03","1736.27","","0.64%"
"07/11/2014","1736.00","1733.48","1737.20","1730.82","","0.09%"
"07/10/2014","1734.48","1746.70","1747.01","1727.42","","-0.66%"
"07/09/2014","1746.05","1740.77","1747.08","1738.37","","0.25%"
"07/08/2014","1741.64","1754.24","1754.92","1738.99","","-0.75%"
"07/07/2014","1754.80","1763.05","1763.22","1753.37","","-0.49%"
"07/04/2014","1763.44","1765.39","1765.77","1763.41","","-0.04%"
"07/03/2014","1764.12","1757.29","1764.44","1755.55","","0.41%"
"07/02/2014","1756.96","1755.83","1758.37","1755.37","","0.13%"
"07/01/2014","1754.76","1743.70","1758.02","1743.46","","0.65%"
"06/30/2014","1743.42","1741.50","1745.27","1739.86","","0.15%"
"06/27/2014","1740.86","1737.94","1741.47","1735.42","","0.21%"
"06/26/2014","1737.27","1738.54","1740.92","1729.09","","-0.05%"
"06/25/2014","1738.16","1737.72","1738.74","1731.56","","0.02%"
"06/24/2014","1737.82","1746.17","1748.21","1737.55","","-0.49%"
"06/23/2014","1746.29","1748.52","1749.86","1744.14","","-0.07%"
"06/20/2014","1747.43","1747.74","1748.98","1746.16","","-0.06%"
"06/19/2014","1748.41","1740.15","1749.97","1740.09","","0.61%"
"06/18/2014","1737.77","1729.09","1739.78","1728.31","","0.52%"
"06/17/2014","1728.74","1727.30","1729.54","1722.83","","0.10%"
"06/16/2014","1726.99","1727.46","1730.03","1723.50","","-0.01%"
"06/13/2014","1727.21","1725.39","1728.58","1721.14","","0.10%"
"06/12/2014","1725.49","1730.10","1731.90","1723.70","","-0.33%"
"06/11/2014","1731.20","1735.44","1736.65","1729.07","","-0.24%"
"06/10/2014","1735.32","1736.32","1737.12","1730.93","","-0.04%"
"06/09/2014","1735.98","1735.72","1738.30","1733.29","","0.09%"
"06/06/2014","1734.47","1727.91","1734.93","1727.66","","0.51%"
"06/05/2014","1725.60","1717.40","1728.26","1715.53","","0.46%"
"06/04/2014","1717.76","1716.04","1717.76","1711.47","","0.11%"
"06/03/2014","1715.82","1717.67","1718.12","1712.71","","-0.08%"
"06/02/2014","1717.27","1715.37","1717.79","1711.90","","0.12%"
"05/30/2014","1715.18","1713.12","1715.18","1710.68","","0.11%"
"05/29/2014","1713.25","1705.54","1713.25","1705.44","","0.42%"
"05/28/2014","1706.15","1708.90","1709.71","1703.63","","-0.09%"
"05/27/2014","1707.67","1703.07","1708.66","1702.97","","0.26%"
"05/26/2014","1703.18","1698.93","1703.28","1698.62","","0.31%"
"05/23/2014","1697.94","1692.93","1698.00","1691.50","","0.33%"
"05/22/2014","1692.36","1688.41","1694.10","1687.85","","0.35%"
"05/21/2014","1686.51","1676.90","1687.71","1676.39","","0.51%"
"05/20/2014","1678.01","1685.65","1685.96","1675.46","","-0.47%"
"05/19/2014","1685.88","1683.50","1686.19","1678.19","","0.13%"
"05/16/2014","1683.69","1681.05","1683.69","1675.99","","0.08%"
"05/15/2014","1682.34","1693.95","1695.19","1677.60","","-0.74%"
"05/14/2014","1694.80","1697.76","1699.72","1693.56","","-0.19%"
"05/13/2014","1697.99","1696.15","1700.75","1696.14","","0.18%"
"05/12/2014","1694.88","1683.15","1695.16","1682.22","","0.68%"
"05/09/2014","1683.36","1685.42","1687.06","1677.03","","-0.20%"
"05/08/2014","1686.79","1684.20","1694.08","1683.92","","0.16%"
"05/07/2014","1684.04","1681.87","1684.04","1673.07","","0.03%"
"05/06/2014","1683.52","1689.80","1693.28","1683.16","","-0.37%"
"05/05/2014","1689.77","1689.41","1690.21","1677.92","","0.05%"
"05/02/2014","1688.99","1690.24","1694.08","1686.56","","-0.08%"
"05/01/2014","1690.39","1688.32","1692.89","1687.46","","0.16%"
"04/30/2014","1687.74","1683.08","1688.95","1679.82","","0.32%"
"04/29/2014","1682.38","1672.79","1683.28","1672.30","","0.58%"
"04/28/2014","1672.65","1669.56","1678.41","1663.45","","0.11%"
"04/25/2014","1670.76","1681.17","1682.52","1668.17","","-0.62%"
"04/24/2014","1681.16","1678.94","1683.54","1673.71","","0.11%"
"04/23/2014","1679.25","1683.12","1684.10","1678.77","","-0.16%"
"04/22/2014","1681.98","1672.30","1684.74","1671.52","","0.57%"
"04/21/2014","1672.40","1669.38","1672.40","1668.08","","0.11%"
"04/18/2014","1670.60","1669.07","1670.60","1668.70","","0.05%"
"04/17/2014","1669.81","1665.48","1671.15","1664.55","","0.30%"
"04/16/2014","1664.85","1646.87","1665.16","1646.83","","1.10%"
"04/15/2014","1646.67","1645.21","1650.80","1632.84","","0.14%"
"04/14/2014","1644.36","1636.90","1646.98","1631.22","","0.36%"
"04/11/2014","1638.43","1655.19","1655.19","1637.89","","-1.07%"
"04/10/2014","1656.09","1677.70","1680.38","1655.09","","-1.15%"
"04/09/2014","1675.32","1662.91","1676.96","1661.59","","0.69%"
"04/08/2014","1663.77","1658.42","1665.61","1653.43","","0.27%"
"04/07/2014","1659.29","1675.40","1675.51","1657.34","","-1.01%"
"04/04/2014","1676.25","1685.10","1692.85","1675.59","","-0.53%"
"04/03/2014","1685.14","1687.26","1689.60","1681.85","","-0.14%"
"04/02/2014","1687.46","1683.63","1688.34","1683.44","","0.22%"
"04/01/2014","1683.70","1673.25","1683.78","1672.38","","0.59%"
"03/31/2014","1673.87","1662.04","1676.18","1662.04","","0.72%"
"03/28/2014","1661.84","1653.36","1667.29","1652.69","","0.53%"
"03/27/2014","1653.12","1654.85","1657.05","1648.40","","-0.07%"
"03/26/2014","1654.34","1657.32","1667.98","1654.34","","-0.08%"
"03/25/2014","1655.69","1647.44","1659.95","1646.11","","0.59%"
"03/24/2014","1645.97","1653.63","1658.59","1641.23","","-0.45%"
"03/21/2014","1653.38","1654.31","1663.40","1652.51","","-0.06%"
"03/20/2014","1654.32","1653.20","1655.25","1640.98","","-0.22%"
"03/19/2014","1658.05","1665.77","1667.19","1647.18","","-0.45%"
"03/18/2014","1665.49","1653.52","1666.84","1652.39","","0.70%"
"03/17/2014","1653.94","1640.70","1656.77","1638.85","","0.78%"
"03/14/2014","1641.13","1649.95","1649.95","1638.40","","-0.64%"
"03/13/2014","1651.68","1665.91","1671.46","1647.86","","-0.83%"
"03/12/2014","1665.55","1671.68","1671.70","1655.72","","-0.40%"
"03/11/2014","1672.19","1676.55","1682.38","1670.37","","-0.26%"
"03/10/2014","1676.53","1681.30","1682.13","1669.55","","-0.28%"
"03/07/2014","1681.17","1686.70","1688.67","1677.91","","-0.29%"
"03/06/2014","1686.11","1678.99","1690.03","1678.66","","0.42%"
"03/05/2014","1679.06","1677.66","1681.11","1676.63","","0.07%"
"03/04/2014","1677.85","1653.98","1678.87","1653.01","","1.35%"
"03/03/2014","1655.42","1675.23","1675.27","1648.96","","-1.19%"
"02/28/2014","1675.40","1669.17","1679.93","1667.65","","0.42%"
"02/27/2014","1668.40","1665.16","1669.37","1658.84","","0.21%"
"02/26/2014","1664.85","1668.35","1669.21","1662.41","","-0.27%"
"02/25/2014","1669.41","1668.81","1674.33","1665.21","","0.07%"
"02/24/2014","1668.31","1659.69","1674.69","1657.90","","0.51%"
"02/21/2014","1659.85","1656.23","1664.74","1656.23","","0.23%"
"02/20/2014","1656.01","1653.59","1657.67","1645.65","","0.06%"
"02/19/2014","1655.04","1660.49","1664.49","1652.89","","-0.33%"
"02/18/2014","1660.54","1653.72","1661.97","1653.45","","0.42%"
"02/17/2014","1653.55","1651.22","1654.41","1650.34","","0.21%"
"02/14/2014","1650.12","1643.54","1652.15","1642.13","","0.42%"
"02/13/2014","1643.19","1637.96","1643.83","1629.17","","0.33%"
"02/12/2014","1637.71","1633.23","1642.36","1633.19","","0.20%"
"02/11/2014","1634.47","1616.53","1635.17","1616.28","","1.09%"
"02/10/2014","1616.78","1611.38","1616.78","1611.37","","0.31%"
"02/07/2014","1611.78","1592.17","1612.55","1592.02","","1.20%"
"02/06/2014","1592.69","1572.30","1592.69","1572.29","","1.29%"
"02/05/2014","1572.37","1570.24","1575.05","1564.24","","0.16%"
"02/04/2014","1569.93","1571.19","1571.91","1560.35","","-0.13%"
"02/03/2014","1571.92","1598.53","1598.55","1570.62","","-1.66%"
"01/31/2014","1598.46","1607.47","1608.80","1588.65","","-0.56%"
"01/30/2014","1607.46","1603.84","1609.41","1594.81","","0.24%"
"01/29/2014","1603.67","1610.33","1620.27","1600.70","","-0.48%"
"01/28/2014","1611.35","1604.31","1612.52","1603.14","","0.40%"
"01/27/2014","1604.92","1618.36","1618.78","1600.62","","-0.83%"
"01/24/2014","1618.36","1651.34","1651.49","1618.13","","-1.94%"
"01/23/2014","1650.45","1660.35","1661.41","1647.22","","-0.68%"
"01/22/2014","1661.74","1659.90","1662.54","1658.76","","0.14%"
"01/21/2014","1659.49","1656.98","1664.23","1654.18","","0.14%"
"01/20/2014","1657.11","1656.28","1657.25","1654.65","","-0.01%"
"01/17/2014","1657.32","1659.75","1662.13","1654.43","","-0.12%"
"01/16/2014","1659.34","1660.11","1661.71","1655.93","","-0.04%"
"01/15/2014","1660.00","1649.92","1661.15","1649.92","","0.50%"
"01/14/2014","1651.73","1646.19","1651.73","1636.19","","0.38%"
"01/13/2014","1645.41","1655.48","1658.15","1644.86","","-0.59%"
"01/10/2014","1655.11","1646.92","1655.63","1645.52","","0.53%"
"01/09/2014","1646.37","1648.83","1651.31","1641.58","","-0.23%"
"01/08/2014","1650.17","1647.69","1651.65","1645.72","","0.15%"
"01/07/2014","1647.65","1641.61","1649.16","1638.88","","0.40%"
"01/06/2014","1641.16","1644.59","1646.67","1639.50","","-0.30%"
"01/03/2014","1646.05","1645.11","1650.11","1644.17","","0.05%"
"01/02/2014","1645.22","1659.96","1660.72","1643.01","","-0.96%"
"01/01/2014","1661.09","1659.56","1661.09","1659.56","","0.00%"
"12/31/2013","1661.07","1655.31","1661.07","1655.26","","0.30%"
"12/30/2013","1656.15","1652.93","1657.01","1652.56","","0.12%"
"12/27/2013","1654.16","1645.89","1656.41","1645.89","","0.48%"
"12/26/2013","1646.28","1639.59","1646.60","1639.59","","0.40%"
"12/25/2013","1639.73","1639.13","1639.80","1638.56","","0.00%"
"12/24/2013","1639.65","1636.41","1640.08","1635.81","","0.14%"
"12/23/2013","1637.28","1626.75","1637.84","1626.69","","0.65%"
"12/20/2013","1626.66","1618.35","1629.33","1617.42","","0.51%"
"12/19/2013","1618.38","1609.77","1619.48","1609.56","","0.29%"
"12/18/2013","1613.75","1594.36","1613.75","1591.41","","1.32%"
"12/17/2013","1592.79","1597.99","1600.26","1591.72","","-0.34%"
"12/16/2013","1598.21","1588.16","1601.72","1586.14","","0.66%"
"12/13/2013","1587.69","1587.92","1591.48","1585.57","","-0.06%"
"12/12/2013","1588.71","1600.10","1600.32","1586.63","","-0.71%"
"12/11/2013","1600.12","1614.21","1614.88","1599.30","","-0.87%"
"12/10/2013","1614.23","1618.19","1619.77","1614.23","","-0.21%"
"12/09/2013","1617.60","1612.65","1619.62","1611.91","","0.31%"
"12/06/2013","1612.61","1599.90","1613.00","1596.67","","0.86%"
"12/05/2013","1598.88","1606.40","1606.56","1598.78","","-0.37%"
"12/04/2013","1604.74","1613.05","1613.41","1599.56","","-0.53%"
"12/03/2013","1613.31","1620.69","1621.85","1610.33","","-0.50%"
"12/02/2013","1621.34","1627.21","1628.58","1619.73","","-0.43%"
"11/29/2013","1628.42","1628.84","1633.38","1626.87","","-0.03%"
"11/28/2013","1628.88","1624.70","1629.68","1624.63","","0.25%"
"11/27/2013","1624.82","1622.46","1626.69","1621.17","","0.18%"
"11/26/2013","1621.91","1624.63","1625.69","1620.58","","-0.11%"
"11/25/2013","1623.70","1624.30","1626.96","1623.52","","0.03%"
"11/22/2013","1623.15","1617.87","1624.08","1616.48","","0.42%"
"11/21/2013","1616.34","1609.42","1617.15","1605.28","","0.31%"
"11/20/2013","1611.34","1616.78","1620.92","1606.84","","-0.32%"
"11/19/2013","1616.44","1622.22","1622.45","1615.01","","-0.39%"
"11/18/2013","1622.82","1622.43","1629.92","1620.32","","0.08%"
"11/15/2013","1621.50","1612.61","1622.49","1611.83","","0.54%"
"11/14/2013","1612.86","1604.48","1614.08","1604.43","","0.71%"
"11/13/2013","1601.56","1597.86","1603.56","1589.10","","0.19%"
"11/12/2013","1598.55","1601.10","1602.35","1595.60","","-0.14%"
"11/11/2013","1600.84","1596.47","1601.83","1596.24","","0.29%"
"11/08/2013","1596.28","1590.75","1597.22","1581.99","","0.49%"
"11/07/2013","1588.47","1607.31","1607.52","1588.47","","-1.20%"
"11/06/2013","1607.72","1599.28","1611.11","1598.85","","0.52%"
"11/05/2013","1599.43","1603.99","1605.44","1592.85","","-0.27%"
"11/04/2013","1603.81","1598.30","1604.72","1596.81","","0.37%"
"11/01/2013","1597.86","1601.95","1602.41","1592.79","","-0.31%"
"10/31/2013","1602.86","1609.25","1610.28","1600.85","","-0.56%"
"10/30/2013","1611.86","1613.47","1618.93","1604.70","","-0.15%"
"10/29/2013","1614.33","1610.05","1614.33","1608.00","","0.26%"
"10/28/2013","1610.22","1608.21","1612.98","1607.20","","0.14%"
